x, y, z, filename.yas (path), marker
2833.033, -1123.029, 45.706, script@rcm@hlp2@leadin@rsc_2@staged_conversation.yas (anim_0), 4cc922
2833.357, -1253.153, 46.5765, script@story@mob1@ig@ig9_corner@ig9_corner.yas (anim_0), 4cc922
2834.088, -1122.261, 45.707, 0x23E9811A.yas (anim_0), 4cc922
2834.088, -1122.261, 45.707, 0x472CE251.yas (anim_0), 4cc922
2834.088, -1122.261, 45.707, 0x4819BB50.yas (anim_0), 4cc922
2834.088, -1122.261, 45.707, 0x8292B183.yas (anim_0), 4cc922
2834.088, -1122.261, 45.707, 0xEDA40BDB.yas (anim_0), 4cc922
2834.088, -1122.261, 45.7068, 0xE98C6EFC.yas (anim_0), 4cc922
2834.088, -1122.261, 45.7068, script@rcm@hlp2@ig@ig5_bet_then_fight@johnbet_leadin_fight_crowd_l1.yas (anim_0), 4cc922
2834.088, -1122.261, 45.7068, script@rcm@hlp2@ig@ig5_bet_then_fight@leadin_fight_crowd.yas (anim_0), 4cc922
2834.088, -1122.261, 45.7068, script@rcm@hlp2@ig@ig5_bet_then_fight@leadin_fight_crowd_l2.yas (anim_0), 4cc922
2834.088, -1122.261, 45.7068, script@rcm@hlp2@ig@ig5_bet_then_fight@leadin_fight_fighters_referee_m07.yas (anim_0), 4cc922
2834.0881, -1122.261, 45.706802, 0x7E0933FD.yas (anim_0), 4cc922
2834.0881, -1122.261, 45.706802, 0x8F8ED708.yas (anim_0), 4cc922
2834.0881, -1122.261, 45.706802, 0x9B6D007D.yas (anim_0), 4cc922
2834.0881, -1122.261, 45.706802, 0x35D756FE.yas (anim_0), 4cc922
2834.0881, -1122.261, 45.706802, 0x85BDD7EE.yas (anim_0), 4cc922
2834.0881, -1122.261, 45.706802, 0x70838CED.yas (anim_0), 4cc922
2834.0881, -1122.261, 45.706802, 0x74784DF.yas (anim_0), 4cc922
2834.0881, -1122.261, 45.706802, 0x19914923.yas (anim_0), 4cc922
2834.0881, -1122.261, 45.706802, 0xAF012A78.yas (anim_0), 4cc922
2834.0881, -1122.261, 45.706802, 0xBABAD58.yas (anim_0), 4cc922
2834.0881, -1122.261, 45.706802, 0xD97521BC.yas (anim_0), 4cc922
2834.0881, -1122.261, 45.706802, 0xFE2391B1.yas (anim_0), 4cc922
2835.943, -1051.86, 47.56218, cutscene@rrtl_s3_ext.yas (anim_0), 4cc922
2838.01, -1231.463, 47.68914, script@story@mob1@timelapse_scene.yas (anim_0), 4cc922
2838.01, -1231.463, 47.68914, script@timelapse@mob1_timelapse.yas (anim_0), 4cc922
2839.037, 1684.698, 128.659, script@beat@wilderness@discoverables@shack_identical_twins@blue_01.yas (anim_0), 4cc922
2839.037, 1684.698, 128.659, script@beat@wilderness@discoverables@shack_identical_twins@blue_02.yas (anim_0), 4cc922
2839.037, 1684.698, 128.6585, script@beat@wilderness@discoverables@shack_identical_twins@red_01.yas (anim_0), 4cc922
2839.037, 1684.698, 128.6585, script@beat@wilderness@discoverables@shack_identical_twins@red_02.yas (anim_0), 4cc922
2839.55, -1203.7, 54.83, script@rcm@cldn@leadin@rsc1@leadin.yas (anim_0), 4cc922
2839.55, -1203.7, 54.83, script@rcm@cldn@leadin@rsc3@base.yas (anim_0), 4cc922
2839.55, -1203.7, 54.83, script@rcm@cldn@leadin@rsc3@leadin_door_l.yas (anim_0), 4cc922
2839.55, -1203.7, 54.83, script@rcm@cldn@leadin@rsc3@leadin_door_mid.yas (anim_0), 4cc922
2839.55, -1203.7, 54.83, script@rcm@cldn@leadin@rsc3@leadin_door_r.yas (anim_0), 4cc922
2839.55, -1203.7, 54.83, script@rcm@cldn@leadin@rsc3@leadin_street.yas (anim_0), 4cc922
2839.55, -1203.7, 54.83, script@rcm@cldn@leadin@rsc3@leadin_street_right.yas (anim_0), 4cc922
2839.55, -1203.7, 54.83, script@rcm@cldn@leadout@rsc1@leadout.yas (anim_0), 4cc922
2839.55, -1203.73, 54.83, script@rcm@cldn@ig@rsc2_ig1_questionshopkeeper@inspectfloor.yas (anim_0), 4cc922
2839.55, -1203.73, 54.83, script@rcm@cldn@ig@rsc2_ig1_questionshopkeeper@questionshopkeeper.yas (anim_0), 4cc922
2839.55, -1203.73, 54.83, script@rcm@cldn@ig@rsc2_ig2_openhiddendoor@openhiddendoor.yas (anim_0), 4cc922
2839.55, -1203.73, 54.83, script@rcm@cldn@ig@rsc2_ig3_foundtheslaves@ig3_foundtheslaves_slave1.yas (anim_0), 4cc922
2839.55, -1203.73, 54.83, script@rcm@cldn@ig@rsc2_ig3_foundtheslaves@ig3_foundtheslaves_slave2.yas (anim_0), 4cc922
2839.55, -1203.73, 54.83, script@rcm@cldn@ig@rsc2_ig4_takemoney@takemoney.yas (anim_0), 4cc922
2840.25, -1204.6, 54.834, cutscene@rcldn_rsc3.yas (anim_0), 4cc922
2840.246, -1204.596, 54.834, cutscene@rcldn_rsc1.yas (anim_0), 4cc922
2841.75, -1164.15, 46.7, script@beat@town@darkalleyambush@ig4_smuggler_intro.yas (anim_0), 4cc922
2841.75, -1164.15, 46.7, script@beat@town@darkalleyambush@ig5_smuggler_action.yas (anim_0), 4cc922
2841.75, -1164.15, 46.7, script@beat@town@darkalleyambush@ig5_smuggler_action_only.yas (anim_0), 4cc922
2843.085, -1264.264, 47.121, cutscene@rcldn_rsc_5.yas (anim_0), 4cc922
2845.9, -1380.2, 43.53, script@story@ind3@ig@ig_docks_meeting@ig_docks_meeting.yas (anim_0), 4cc922
2845.9, -1380.2, 43.53, script@story@ind3@ig@ig_docks_meeting@ig_docks_meeting_p2_javier_strauss.yas (anim_0), 4cc922
2845.9, -1380.2, 43.529, script@story@ind3@ig@ig_docks_meeting@ig_docks_meeting_p2_trelawny_guard.yas (anim_0), 4cc922
2845.899, -1380.203, 43.535, script@story@ind3@leadin@mcs1@base.yas (anim_0), 4cc922
2845.899, -1380.203, 43.535, script@story@ind3@leadin@mcs1@leadin.yas (anim_0), 4cc922
2845.899, -1380.2028, 43.5346, cutscene@ind3_mcs1.yas (anim_0), 4cc922
2846.267, -1358.452, 45.86305, 0x946E5930.yas (mp005), 9D00FF
2846.267, -1358.452, 45.86305, 0xFCC70227.yas (mp005), 9D00FF
2847.3, -1216.25, 46.76, script@rcm@cldn@ig@s2_ig4_maninjured@s2_ig4_maninjured_1.yas (anim_0), 4cc922
2847.3, -1216.25, 46.76, script@rcm@cldn@ig@s2_ig4_maninjured@s2_ig4_maninjured_2.yas (anim_0), 4cc922
2847.3, -1216.34, 46.76, script@rcm@cldn@ig@s2_ig5_kidholdup@s2_ig5_kidholdup.yas (anim_0), 4cc922
2847.3, -1216.34, 46.76, script@story@mob1@ig@ig8_group_ask_2_p1@ig8_group_ask_2_p1.yas (anim_0), 4cc922
2847.3, -1216.34, 46.76, script@story@mob1@ig@ig17_sudden_stop_p1@ig17_sudden_stop_p1.yas (anim_0), c92222
2847.3, -1216.34, 46.76, script@story@mob1@ig@ig19_out_of_hiding_p1@ig19_out_of_hiding_p1.yas (anim_0), 4cc922
2847.3, -1216.34, 46.76, script@story@mob1@ig@ig20_arthur_fall_p1@ig20_arthur_fall_p1.yas (anim_0), 4cc922
2847.3, -1216.34, 46.76, script@story@mob1@ig@ig21_kid_vault_p1@ig21_kid_vault_p1.yas (anim_0), 4cc922
2847.3, -1216.34, 46.76, script@story@mob1@ig@ig22_arthur_charge@ig22_arthur_charge.yas (anim_0), 4cc922
2849.6, -1295, 46.8, script@cme@ind3_cme_shot9.yas (anim_0), n/a
2849.33, -1360.59, 43.681, script@rcm@hlp2@leadin@rsc_4@leadin.yas (anim_0), 4cc922
2849.33, -1360.59, 43.6805, script@rcm@hlp2@leadin@rsc_4@base.yas (anim_0), 4cc922
2849.996, 2210.8403, 156.91583, script@story@sal1@ig@sal1_ig1_drink@sal1_ig1_drink.yas (anim_0), 000000
2850.843, 486.5359, 62.7529, script@playercamp@warning_murfree_brood@action.yas (anim_0), 4cc922
2850.843, 486.5359, 62.7529, script@playercamp@warning_murfree_brood@action_kneeling.yas (anim_0), 4cc922
2851.51, 1406.5, 67.51, script@story@trn1@ig@ig_harnesses@ig_harnesses.yas (anim_0), 4cc922
2851.51, 1406.499, 67.51, script@story@trn1@leadin@mcs2@horse_fiddle.yas (anim_0), 4cc922
2851.51, 1406.4988, 67.5102, cutscene@trn1_mcs2.yas (anim_0), 4cc922
2852.644, -1209.938, 48.486, script@rcm@hlp2@ig@ig_1_talk_store_owner.yas (anim_0), 4cc922
2854.1, -1221.6, 50, script@story@fin2@ig@endcredits@shot05.yas (anim_0), n/a
2855.073, -253.4657, 42.12151, script@fast_travel@loc@fast_travel_loc_n15a.yas (anim_0), n/a
2855.965, -1354.514, 53.704, cutscene@sdd2_mcs1.yas (mp009), 4cc922
2857.371, 1358.638, 63.846, script@rcm@dtc3@leadin@rsc_4@leadin.yas (anim_0), 4cc922
2859.18, -1371.04, 43.51, cutscene@rhlp2_rsc4.yas (anim_0), 4cc922
2859.18, -1371.04, 43.51, script@rcm@hlp2@ig@ig8_charles_luggage_in_wagon@ig8_charles_luggage_in_wagon.yas (anim_0), 4cc922
2859.8518, -256.0085, 41.901714, script@establisher@bluewater.yas (anim_0), n/a
2866, -1072, 44.75293, cutscene@mpout4_ext.yas (mp004), 4cc922
2871.3843, 275.58185, 42.901833, script@mp@establishers@vanhorn_mansion.yas (patchpack002), n/a
2872.1, 2207.6, 156.356, script@mp@outlaw@legendary@lom_ind@respawn@lomin_fm_ext2.yas (mp009), 4cc922
2873.28, -1403.96, 43.22, cutscene@rcal_rc2.yas (anim_0), 4cc922
2873.28, -1403.96, 43.22, script@rcm@cal@leadin@rc2@base.yas (anim_0), 4cc922
2873.28, -1403.96, 43.22, script@rcm@cal@leadin@rc2@base_jm.yas (anim_0), 4cc922
2873.28, -1403.96, 43.22, script@rcm@cal@leadin@rc2@calloway_loop.yas (anim_0), 4cc922
2873.28, -1403.96, 43.22, script@rcm@cal@leadin@rc2@leadin_left.yas (anim_0), 4cc922
2873.28, -1403.96, 43.22, script@rcm@cal@leadin@rc2@leadin_right.yas (anim_0), 4cc922
2873.28, -1403.96, 43.22, script@rcm@cal@leadin@rc2@left_jm.yas (anim_0), 4cc922
2873.28, -1403.96, 43.22, script@rcm@cal@leadin@rc2@right_jm.yas (anim_0), 4cc922
2873.28, -1403.96, 43.22, script@rcm@cal@leadout@rc2@leadout.yas (anim_0), 4cc922
2874.2666, -259.697, 42.32118, script@load_screens@loc@n15a.yas (anim_0), n/a
2878.9, 1145.8, 42.1, script@mp@establishers@coastalrun.yas (patchpack002), n/a
2879.22, 582.73, 58.85, script@beat@town@lostdrunk@returnstation.yas (anim_0), 4cc922
2883.253, -1353.321, 42.6151, script@ambient@town@directing_vehicle@action.yas (PS4), 4cc922
2884.954, -1062.146, 43.8208, mp_mech_skin@female@muskrat_skin.yas (patchpack002), 4cc922
2884.954, -1062.146, 43.8208, mp_mech_skin@female@raccoon_skin.yas (patchpack002), 4cc922
2884.954, -1062.146, 43.8208, mp_mech_skin@female@skunk_skin.yas (patchpack002), 4cc922
2884.9536, -1062.1459, 43.8208, mech_skin@muskrat_skin.yas (anim_0), 4cc922
2884.9536, -1062.1459, 43.8208, mech_skin@raccoon_skin.yas (anim_0), 4cc922
2884.9536, -1062.1459, 43.8208, mech_skin@skunk_skin.yas (anim_0), 4cc922
2885.9, 2152.4, 157.3438, script@mp@outlaw@legendary@lom_ind@respawn@lomin_fm_ext4.yas (mp009), 4cc922
2885.671, -244.3424, 48.23574, script@cme@gng3_cme_01_boat_ride_shot.yas (anim_0), n/a
2887.89, 350.29, 40.64, script@story@nts1@leadin@mcs1@leadin.yas (anim_0), 4cc922
2887.888, 350.2865, 40.6381, cutscene@nts1_mcs1.yas (anim_0), 4cc922
2889.257, 800.2274, 49.67922, script@fast_travel@loc@fast_travel_loc_l15a.yas (anim_0), n/a
2889.295, 1334.143, 31.9016, cutscene@rdtc3_rsc4.yas (anim_0), 4cc922
2892.567, -1234.7085, 47.22897, 0x64343AE3.yas (anim_0), 4cc922
2893.41, -246.06, 41.26, cutscene@gng3_mcs2.yas (anim_0), 4cc922
2893.41, -246.062, 41.255, cutscene@gng3_int.yas (anim_0), 4cc922
2893.41, -246.062, 41.255, script@story@gng3@leadout@int@leadout.yas (anim_0), 4cc922
2894.351, 1358.803, 62.05, 0x37567486.yas (mp005), 4cc922
2896.093, 647.2019, 56.21576, script@mp@freemode_events@supply_train@van_horn.yas (mp005), n/a
2896.093, 647.2019, 56.21576, script@mp@freemode_events@supply_train@van_horn_2.yas (mp005), 4cc922
2897.2188, -1241.9182, 46.225, 0x35E55E46.yas (anim_0), 4cc922
2901.455, -247.6669, 41.26, script@story@gng3@leadin@int@base.yas (anim_0), 4cc922
2901.455, -247.6669, 41.26, script@story@gng3@leadin@int@base_loops_dialogue.yas (anim_0), 4cc922
2901.455, -247.6669, 41.26, script@story@gng3@leadin@int@leadin.yas (anim_0), 4cc922
2902.92, 1310.887, 43.9358, script@proc@bountyhunting@jail_dropoffs@dropoff_ans.yas (anim_0), 4cc922
2902.171, 1311.699, 45.29774, script@proc@jailcells@annesburg.yas (anim_0), 4cc922
2902.171, 1311.699, 45.29774, script@proc@jailcells@annesburg_john.yas (anim_0), 4cc922
2902.956, 1446.421, 56.6, 0x1787B4ED.yas (mp005), 4cc922
2903.4, 1274.3, 44.7, script@cme@dutch3_cme_annesburg_shot.yas (anim_0), n/a
2903.928, -248.667, 40.6225, script@story@gng3@leadin@mcs2@leadin.yas (anim_0), 4cc922
2903.928, -248.667, 40.6225, script@story@gng3@leadin@mcs2@leadin_right.yas (anim_0), 4cc922
2904.273, 1314.341, 43.93584, lightrig_mp@prisonvignette@annesburg_prison_lighting.yas (mp005), 000000
2905.7, 2244.4, 157.2948, script@mp@outlaw@legendary@lom_ind@respawn@lomin_fm_ext1.yas (mp009), 4cc922
2906.782, -255.8529, 40.8178, script@story@gng3@ig@ig_1_sadieidles@sadie_idles.yas (anim_0), 4cc922
2908.041, 1314.276, 43.94, script@proc@bountyhunting@sheriff_rewards@annesburg@stand_ann.yas (anim_0), 4cc922
2908.041, 1314.276, 43.94, script@rcm@tsvh@ig@law_office_dropoff@sheriff.yas (anim_0), 4cc922
2908.041, 1314.276, 43.9402, script@mp@bounty@jail_dropoff@alive@ann_dropoff.yas (mp005), 4cc922
2908.041, 1314.276, 43.9402, script@proc@bountyhunting@sheriff_rewards@annesburg@sitrelax_ann.yas (anim_0), 4cc922
2908.041, 1314.276, 43.9402, script@proc@bountyhunting@sheriff_rewards@annesburg@sitwriting_ann.yas (anim_0), 4cc922
2909.644, 1248.253, 43.858, 0x3838CE1.yas (mp005), 4cc922
2911.141, 1309.809, 43.9288, script@mp@bounty@jail_dropoff@dead@horse@ann_sheriff.yas (mp005), 4cc922
2911.141, 1309.809, 43.9288, script@mp@bounty@jail_dropoff@dead@wagon@ann_sheriff.yas (mp005), 4cc922
2915.025, 1332.4235, 43.97, script@beat@town@domestic_dispute@annesburg.yas (anim_0), 4cc922
2916.075, -1274.1, 41.275, cutscene@ind3_ext.yas (anim_0), 4cc922
2917.103, 1254.027, 43.63266, script@beat@town@tensestandoff@2v3.yas (PS4), 4cc922
2920.67, 1342, 37.95, cutscene@rdtc1_rsc5.yas (anim_0), 4cc922
2920.668, 1341.998, 47.946, cutscene@tit3_mcs1.yas (mp009), 4cc922
2921.16, 1306.05, 46.27, cutscene@jbo6_ext.yas (anim_0), 4cc922
2921.162, 1306.048, 46.274, script@rcm@cal@leadin@s3@int@base.yas (anim_0), 4cc922
2921.162, 1306.0477, 46.27401, cutscene@jbo4_ext.yas (anim_0), 4cc922
2921.162, 1306.0477, 46.27401, cutscene@rcal_s3_int.yas (anim_0), 4cc922
2922.295, 1341.76, 47.95, script@specialped@pdmst_mad_scientist@ig@ig_1@ig_1.yas (anim_0), 4cc922
2922.295, 1341.76, 47.95, script@specialped@pdmst_mad_scientist@ig@ig_4@ig4_mad_scientist.yas (anim_0), 4cc922
2922.295, 1341.76, 47.95, script@specialped@pdmst_mad_scientist@ig@ig_5@ig_5.yas (anim_0), 4cc922
2922.295, 1341.76, 47.95, script@specialped@pdmst_mad_scientist@ig@ig_6@ig6.yas (anim_0), 4cc922
2924.66, 1352.35, 43.5, script@rcm@edw2@leadin@rsc_1@leadin_base.yas (anim_0), 4cc922
2924.66, 1352.35, 43.5, script@rcm@edw2@leadin@rsc_1@leadin_enter.yas (anim_0), 4cc922
2924.66, 1352.35, 43.5, script@rcm@edw2@leadin@rsc_1@leadin_left.yas (anim_0), 4cc922
2924.66, 1352.35, 43.5, script@rcm@edw2@leadin@rsc_1@leadin_right.yas (anim_0), 4cc922
2924.66, 1352.35, 43.5, script@rcm@edw2@leadin@rsc_1@miners_preleadin.yas (anim_0), 4cc922
2924.66, 1352.355, 43.5, cutscene@redw2_rsc_1.yas (anim_0), 4cc922
2924.66, 1352.355, 43.5, script@rcm@edw2@leadin@s2@ext@leadin.yas (anim_0), 4cc922
2924.807, 1289.447, 46.50329, script@fast_travel@establisher@stagecoach@annesburg.yas (anim_0), n/a
2926, 1367.303, 52.14, script@timelapse@trn1_timelapse.yas (anim_0), n/a
2926.9, 388.6, 46.7, cutscene@nts1_ext.yas (anim_0), 4cc922
2926.071, 1351.838, 43.5, cutscene@redw2_s2_ext.yas (anim_0), 4cc922
2926.071, 1351.838, 43.5, cutscene@redw2_s2_int.yas (anim_0), 4cc922
2926.071, 1351.838, 43.5, script@rcm@edw2@leadin@s2@int@idle_lside_rside.yas (anim_0), 4cc922
2926.071, 1351.838, 43.5, script@rcm@edw2@leadin@s2@int@leadin_front.yas (anim_0), 4cc922
2926.071, 1351.838, 43.5, script@rcm@edw2@leadin@s2@int@leadin_lside.yas (anim_0), 4cc922
2926.071, 1351.838, 43.5, script@rcm@edw2@leadin@s2@int@leadin_rside.yas (anim_0), 4cc922
2926.89, 388.6, 46.7, script@story@nts1@leadin@ext@beach@arthur_cough.yas (anim_0), c92222
2926.89, 388.6, 46.7, script@story@nts1@leadin@ext@beach@dutch_eagle_leadin.yas (anim_0), 4cc922
2926.89, 388.6, 46.7, script@story@nts1@leadin@ext@beach@eagle_enter.yas (anim_0), 4cc922
2926.89, 388.6, 46.7, script@story@nts1@leadin@ext@beach@paytah_horses.yas (anim_0), 4cc922
2926.344, 1323.654, 43.482, script@beat@town@tensestandoff@3v3.yas (PS4), 4cc922
2928.127, 1308.27, 44.195, cutscene@moon3_int.yas (mp006), 4cc922
2928.127, 1308.27, 44.19473, script@mp@moonshiner@story_missions@int@moon3.yas (mp006), 4cc922
2929.223, 1355.975, 43.35166, script@ambient@generic@water_pump_bucket_hygiene@male@action.yas (PS4), 4cc922
2930.032, 1356.631, 43.30141, script@ambient@generic@water_pump_bucket_hygiene@female@action.yas (PS4), 4cc922
2930.46, 1273.49, 43.72, cutscene@rrfa_s1_int.yas (anim_0), 4cc922
2930.46, 1273.49, 43.72, script@rcm@rfa_s1@leadin@int@base.yas (anim_0), 4cc922
2930.46, 1273.49, 43.72, script@rcm@rfa_s1@leadin@int@front.yas (anim_0), 4cc922
2930.46, 1273.49, 43.72, script@rcm@rfa_s1@leadin@int@left.yas (anim_0), 4cc922
2930.46, 1273.49, 43.72, script@rcm@rfa_s1@leadin@int@right.yas (anim_0), 4cc922
2931.44, -1237.6, 41.41, cutscene@moon3_ext.yas (mp006), 4cc922
2934.4392, 1370.783, 48.635666, script@timelapse@redw22_timelapse.yas (anim_0), n/a
2937.31, 1372.84, 44.32, script@common@trl1@polluted_village@polluted_village.yas (anim_0), n/a
2937.308, 1999.208, 143.9315, script@story@trn4@leadout@mcs2@bill_turn.yas (anim_0), 4cc922
2940.1, 1999.1, 144, cutscene@trn4_mcs2.yas (anim_0), 4cc922
2940.1, 1999.1, 144, cutscene@trn4_mcs3.yas (anim_0), 4cc922
2940.1, 1999.1, 144, script@story@trn4@ig@ig_trn4_mcs2_p1a1_crashedtrain@ig_crashedtrain.yas (anim_0), 4cc922
2940.174, 1281.789, 43.63177, 0x14E12F9C.yas (mp005), 4cc922
2943.566, 1321.354, 43.8202, script@beat@town@showoff@annesburg.yas (anim_0), 4cc922
2947.139, 609.0641, 47.8697, script@fast_travel@establisher@stagecoach@vanhorntradingpost.yas (anim_0), n/a
2947.935, 1354.6666, 92.53787, script@beat@wilderness@inbredkidnap@goodbye.yas (anim_0), 4cc922
2948.19, 526.29, 44.34, cutscene@roddf_s1_ext.yas (anim_0), 4cc922
2948.19, 526.29, 44.34, cutscene@roddf_s1_int.yas (anim_0), 4cc922
2948.19, 526.29, 44.34, script@beat@town@pickpocket@saloon.yas (anim_0), 4cc922
2948.19, 526.29, 44.34, script@rcm@roddf@ig@roddf_s1@ig1_idles_bertram.yas (anim_0), 4cc922
2948.19, 526.29, 44.34, script@rcm@roddf@ig@roddf_s1@ig1_idles_marjorie.yas (anim_0), 4cc922
2948.19, 526.29, 44.34, script@rcm@roddf@ig@roddf_s1@ig1_marjorie_questions.yas (anim_0), 4cc922
2948.19, 526.29, 44.34, script@rcm@roddf@ig@roddf_s1@ig2_during_fight.yas (anim_0), 4cc922
2948.19, 526.29, 44.34, script@rcm@roddf@leadin@roddf_s1@int@ilo.yas (anim_0), c92222
2948.404, 1309.195, 43.484, 0x62A94B2B.yas (mp005), 4cc922
2951.82, 519.3467, 46.7535, script@beat@town@streetfight@thrownoutdoor_vanhorn.yas (anim_0), 4cc922
2951.576, 520.978, 45.3349, script@beat@town@rowdydrunks@ann@shove.yas (anim_0), 4cc922
2951.576, 520.978, 45.3349, script@beat@town@rowdydrunks@ann@trip.yas (anim_0), 4cc922
2951.709, 518.5044, 44.5939, script@beat@town@streetfight@thrownoutwindowdead_vanhorn.yas (anim_0), 4cc922
2952.65, 1334.7, 43.44, script@mini_game@bathing@bathing_intro_outro_annesburg.yas (anim_0), 4cc922
2954.8674, 1360.4747, 51.073586, script@load_screens@loc@k15a.yas (anim_0), n/a
2958.486, 1362.851, 44.2675, script@fast_travel@establisher@town@annesburg_2.yas (anim_0), n/a
2959.02, 788.35, 50.4, 0x9DA28F72.yas (patchpack002), 4cc922
2959.02, 788.35, 50.4, script@mpstory@mpcgvog3@mpgun2_int_loops@int_loops.yas (patchpack002), 4cc922
2959.022, 788.34674, 50.398926, cutscene@mpgun2_int.yas (mp001), 4cc922
2959.8455, 1358.792, 43.5325, script@fast_travel@establisher@town@annesburg_1.yas (anim_0), n/a
2960.52, 1358.74, 43.54, cutscene@trn1_int.yas (anim_0), 4cc922
2960.52, 1358.74, 43.54, script@story@trn1@leadin@int@base.yas (anim_0), 4cc922
2960.52, 1358.74, 43.54, script@story@trn1@leadin@int@leadin_back.yas (anim_0), 4cc922
2960.52, 1358.74, 43.54, script@story@trn1@leadin@int@leadin_front.yas (anim_0), 4cc922
2960.67, 1361.522, 44.6575, script@story@trn1@ig@trn1_walk_and_talk@trn1_walk_and_talk.yas (anim_0), c92222
2962.678, 349.5846, 42.18051, script@fast_travel@loc@fast_travel_loc_m15a.yas (anim_0), n/a
2966.91, 1383.85, 43.74, script@story@trn1@ig@ig1_micah_got_papers@ig1_micah_got_papers.yas (anim_0), 4cc922
2967.81, 2256.21, 161.1, cutscene@prhmr_mcs1.yas (anim_0), 4cc922
2967.81, 2256.21, 161.1, script@proc@homerobberies@rocky@leadin@mcs1@base.yas (anim_0), 4cc922
2967.81, 2256.21, 161.1, script@proc@homerobberies@rocky@leadin@mcs1@enter_loop_exit.yas (anim_0), 4cc922
2967.81, 2256.21, 161.1, script@proc@homerobberies@rocky@leadin@mcs1@leadin_back.yas (anim_0), 4cc922
2967.81, 2256.21, 161.1, script@proc@homerobberies@rocky@leadin@mcs1@leadin_front.yas (anim_0), 4cc922
2967.81, 2256.21, 161.1, script@proc@homerobberies@rocky@leadin@mcs1@leadin_ilo.yas (anim_0), 4cc922
2967.81, 2256.21, 161.1, script@proc@homerobberies@rocky@leadin@mcs1@leadin_left.yas (anim_0), 4cc922
2967.81, 2256.21, 161.1, script@proc@homerobberies@rocky@leadin@mcs1@leadin_right.yas (anim_0), 4cc922
2969.021, 507.76, 41.7625, script@fast_travel@establisher@town@van_horn_1.yas (anim_0), n/a
2969.606, 560.3208, 44.47835, script@rcm@roddf@ig@roddf_s2@ig5_treetaunt@ig5_treetaunt_player.yas (anim_0), c92222
2970.5, -1317.5, 66.1, script@mp@establishers@saintdenis.yas (patchpack002), n/a
2970.61, 796.8518, 51.32374, lightrig_mp@horseshop@shop_van_horse_shop_lighting.yas (mp005), 000000
2970.371, 788.2056, 53.81287, script@mpstory@mpgun2@int_loops@session_screen.yas (patchpack002), n/a
2974.55, 493.21, 44.56, cutscene@fin1_mcs2.yas (anim_0), 4cc922
2974.55, 493.21, 44.56, cutscene@trn2_mcs1.yas (anim_0), 4cc922
2974.55, 493.21, 44.56, script@mp@bar_brawl_intros@vanhorn.yas (mp006), 4cc922
2974.55, 493.21, 44.56, script@story@fin1@ig@ig1_sadie_dragged_inside@ig1_sadie_dragged_inside.yas (anim_0), 4cc922
2974.55, 493.21, 44.56, script@story@fin1@ig@ig4_mount_up@ig4_mount_up.yas (anim_0), 4cc922
2974.55, 493.21, 44.56, script@story@fin1@ig@ig4_mount_up@ig4_mount_up_abigail.yas (anim_0), 4cc922
2974.55, 493.21, 44.56, script@story@trn2@ig1_bill_passed_out@ig1_bill_passed_out.yas (anim_0), 4cc922
2974.55, 493.21, 44.56, script@story@trn2@ig_bill_arrives@ig3_bill_arrives.yas (anim_0), 4cc922
2974.55, 493.21, 44.64, script@story@trn2@ig2_bill_beckon@ig2_bill_beckon.yas (anim_0), c92222
2974.79, 1406.118, 44.06684, script@story@trn4@leadin@mcs4@leadin.yas (anim_0), 4cc922
2974.5544, 493.2097, 44.56278, cutscene@fin1_mcs1.yas (anim_0), 4cc922
2974.5544, 493.2097, 44.56278, cutscene@fin1_mcs3.yas (anim_0), 4cc922
2975.195, 1400.0627, 44.55043, lightrig@mission@train_robbery1_shootout.yas (anim_0), 000000
2977.568, 493.6075, 44.5675, script@fast_travel@establisher@town@van_horn_2.yas (anim_0), n/a
2981.894, 531.844, 41.77802, script@establisher@van_horn.yas (anim_0), n/a
2985.13, 535.81, 42.91, script@beat@town@lostdrunk@returndock.yas (anim_0), 4cc922
2987.62, 573.21, 46.86, script@mini_game@bathing@bathing_intro_outro_vanhorn.yas (anim_0), 4cc922
2987.064, 2189.587, 165.7502, script@proc@homerobberies@rocky@visit_tired_a.yas (anim_0), 4cc922
